.,Freq,freq,cum_freq,rank,gini
AID,73,4.749913785811422e-4,0.5516211520818284,328,-0.0021290930807276176
BANKRUPTCY,73,4.749913785811422e-4,0.5520961434604095,329,-0.0021290930807276176
CASH,73,4.749913785811422e-4,0.5525711348389906,330,-0.0021290930807276176
PREFERENCE,73,4.749913785811422e-4,0.5530461262175717,331,-0.0021290930807276176
PROPENSITY SCORE,73,4.749913785811422e-4,0.5535211175961527,332,-0.0021290930807276176
TURNOVER,73,4.749913785811422e-4,0.5539961089747338,333,-0.0021290930807276176
19TH-CENTURY,72,4.684846473677019e-4,0.5544645936221015,334,-0.0021290930807276176
BELIEFS,72,4.684846473677019e-4,0.5549330782694692,335,-0.0021290930807276176
CLIMATE-CHANGE,72,4.684846473677019e-4,0.555401562916837,336,-0.0021290930807276176
ORGANIZATION,72,4.684846473677019e-4,0.5558700475642047,337,-0.0021290930807276176
SAVINGS,72,4.684846473677019e-4,0.5563385322115724,338,-0.0021290930807276176
ACCUMULATION,71,4.619779161542616e-4,0.5568005101277266,339,-0.0021290930807276176
INTERNATIONAL MIGRATION,71,4.619779161542616e-4,0.5572624880438808,340,-0.0021290930807276176
TAXABLE INCOME,71,4.619779161542616e-4,0.557724465960035,341,-0.0021290930807276176
EXISTENCE,70,4.554711849408213e-4,0.5581799371449758,342,-0.0021290930807276176
OPTIMAL MONETARY-POLICY,70,4.554711849408213e-4,0.5586354083299166,343,-0.0021290930807276176
VOLUME,70,4.554711849408213e-4,0.5590908795148575,344,-0.0021290930807276176
FORECASTS,69,4.4896445372738096e-4,0.5595398439685848,345,-0.0021290930807276176
GENDER-DIFFERENCES,69,4.4896445372738096e-4,0.5599888084223121,346,-0.0021290930807276176
CYCLE,68,4.4245772251394065e-4,0.5604312661448261,347,-0.0021290930807276176
FEDERALISM,68,4.4245772251394065e-4,0.56087372386734,348,-0.0021290930807276176
GREAT CRASH,68,4.4245772251394065e-4,0.561316181589854,349,-0.0021290930807276176
INSTRUMENTAL VARIABLES,68,4.4245772251394065e-4,0.5617586393123679,350,-0.0021290930807276176
BUBBLES,67,4.3595099130050034e-4,0.5621945903036684,351,-0.0021290930807276176
FOREIGN-AID,67,4.3595099130050034e-4,0.5626305412949688,352,-0.0021290930807276176
OPENNESS,67,4.3595099130050034e-4,0.5630664922862693,353,-0.0021290930807276176
RESTRICTIONS,67,4.3595099130050034e-4,0.5635024432775697,354,-0.0021290930807276176
COLLUSION,66,4.294442600870601e-4,0.5639318875376568,355,-0.0021290930807276176
EXPERIENCE,66,4.294442600870601e-4,0.5643613317977438,356,-0.0021290930807276176
PRIVATE PROVISION,66,4.294442600870601e-4,0.5647907760578309,357,-0.0021290930807276176
REAL WAGES,66,4.294442600870601e-4,0.565220220317918,358,-0.0021290930807276176
SCHOOL,66,4.294442600870601e-4,0.565649664578005,359,-0.0021290930807276176
EXPECTED RETURNS,65,4.229375288736198e-4,0.5660726021068786,360,-0.0021290930807276176
REAL,65,4.229375288736198e-4,0.5664955396357522,361,-0.0021290930807276176
STOCK MARKETS,65,4.229375288736198e-4,0.5669184771646257,362,-0.0021290930807276176
GAP,64,4.1643079766017947e-4,0.5673349079622859,363,-0.0021290930807276176
LEVERAGE,64,4.1643079766017947e-4,0.5677513387599461,364,-0.0021290930807276176
MEXICO,64,4.1643079766017947e-4,0.5681677695576063,365,-0.0021290930807276176
PRIVATIZATION,64,4.1643079766017947e-4,0.5685842003552665,366,-0.0021290930807276176
STUDENT-ACHIEVEMENT,64,4.1643079766017947e-4,0.5690006311529267,367,-0.0021290930807276176
AGGREGATION,63,4.0992406644673916e-4,0.5694105552193733,368,-0.0021290930807276176
ENTREPRENEURSHIP,63,4.0992406644673916e-4,0.56982047928582,369,-0.0021290930807276176
ESTIMATORS,63,4.0992406644673916e-4,0.5702304033522667,370,-0.0021290930807276176
PUZZLE,63,4.0992406644673916e-4,0.5706403274187134,371,-0.0021290930807276176
RESOURCES,63,4.0992406644673916e-4,0.5710502514851601,372,-0.0021290930807276176
SALES,63,4.0992406644673916e-4,0.5714601755516068,373,-0.0021290930807276176
STATIONARITY,63,4.0992406644673916e-4,0.5718700996180535,374,-0.0021290930807276176
STOCKS,63,4.0992406644673916e-4,0.5722800236845001,375,-0.0021290930807276176
SUBSIDIES,63,4.0992406644673916e-4,0.5726899477509468,376,-0.0021290930807276176
DIVERSITY,62,4.0341733523329885e-4,0.5730933650861801,377,-0.0021290930807276176
ERROR-CORRECTION,62,4.0341733523329885e-4,0.5734967824214134,378,-0.0021290930807276176
FINANCIAL INTERMEDIATION,62,4.0341733523329885e-4,0.5739001997566467,379,-0.0021290930807276176
FRAMEWORK,62,4.0341733523329885e-4,0.57430361709188,380,-0.0021290930807276176
IMPURE ALTRUISM,62,4.0341733523329885e-4,0.5747070344271134,381,-0.0021290930807276176
INCOME TAXATION,62,4.0341733523329885e-4,0.5751104517623467,382,-0.0021290930807276176
INDUSTRIALIZATION,62,4.0341733523329885e-4,0.57551386909758,383,-0.0021290930807276176
VACANCIES,62,4.0341733523329885e-4,0.5759172864328133,384,-0.0021290930807276176
LAND,61,3.9691060401985854e-4,0.5763141970368331,385,-0.0021290930807276176
LAWS,61,3.9691060401985854e-4,0.5767111076408529,386,-0.0021290930807276176
PRODUCT DIFFERENTIATION,61,3.9691060401985854e-4,0.5771080182448727,387,-0.0021290930807276176
CREDIBILITY,60,3.904038728064182e-4,0.5774984221176791,388,-0.0021290930807276176
DISTANCE,60,3.904038728064182e-4,0.5778888259904855,389,-0.0021290930807276176
INVESTMENTS,60,3.904038728064182e-4,0.5782792298632919,390,-0.0021290930807276176
LESSONS,60,3.904038728064182e-4,0.5786696337360984,391,-0.0021290930807276176
MEDIA,60,3.904038728064182e-4,0.5790600376089048,392,-0.0021290930807276176
TOURNAMENTS,60,3.904038728064182e-4,0.5794504414817112,393,-0.0021290930807276176
DEPOSIT INSURANCE,59,3.838971415929779e-4,0.5798343386233041,394,-0.0021290930807276176
EMPIRICS,59,3.838971415929779e-4,0.5802182357648971,395,-0.0021290930807276176
EXPORTS,59,3.838971415929779e-4,0.58060213290649,396,-0.0021290930807276176
GREAT-DEPRESSION,59,3.838971415929779e-4,0.5809860300480829,397,-0.0021290930807276176
INDEX,59,3.838971415929779e-4,0.5813699271896758,398,-0.0021290930807276176
LEVEL,59,3.838971415929779e-4,0.5817538243312688,399,-0.0021290930807276176
LOSS AVERSION,59,3.838971415929779e-4,0.5821377214728617,400,-0.0021290930807276176
MONETARY-POLICY RULES,59,3.838971415929779e-4,0.5825216186144546,401,-0.0021290930807276176
SOCIAL PREFERENCES,59,3.838971415929779e-4,0.5829055157560475,402,-0.0021290930807276176
TRANSPARENCY,59,3.838971415929779e-4,0.5832894128976405,403,-0.0021290930807276176
UNEMPLOYMENT-INSURANCE,59,3.838971415929779e-4,0.5836733100392334,404,-0.0021290930807276176
AIR-POLLUTION,58,3.773904103795376e-4,0.5840507004496129,405,-0.0021290930807276176
DISTRIBUTIONS,58,3.773904103795376e-4,0.5844280908599925,406,-0.0021290930807276176
RISK-TAKING,58,3.773904103795376e-4,0.584805481270372,407,-0.0021290930807276176
AGGLOMERATION,57,3.7088367916609735e-4,0.5851763649495381,408,-0.0021290930807276176
GAME,57,3.7088367916609735e-4,0.5855472486287041,409,-0.0021290930807276176
MOMENTUM,57,3.7088367916609735e-4,0.5859181323078702,410,-0.0021290930807276176
PSYCHOLOGY,57,3.7088367916609735e-4,0.5862890159870362,411,-0.0021290930807276176
PURCHASING POWER PARITY,57,3.7088367916609735e-4,0.5866598996662022,412,-0.0021290930807276176
REGRESSION DISCONTINUITY DESIGNS,57,3.7088367916609735e-4,0.5870307833453683,413,-0.0021290930807276176
COMPONENTS,56,3.6437694795265704e-4,0.587395160293321,414,-0.0021290930807276176
COVERAGE,56,3.6437694795265704e-4,0.5877595372412736,415,-0.0021290930807276176
DONATIONS,56,3.6437694795265704e-4,0.5881239141892263,416,-0.0021290930807276176
EVASION,56,3.6437694795265704e-4,0.5884882911371789,417,-0.0021290930807276176
FINANCIAL CRISIS,56,3.6437694795265704e-4,0.5888526680851316,418,-0.0021290930807276176
OVERCONFIDENCE,56,3.6437694795265704e-4,0.5892170450330843,419,-0.0021290930807276176
RENEGOTIATION,56,3.6437694795265704e-4,0.5895814219810369,420,-0.0021290930807276176
TAX COMPETITION,56,3.6437694795265704e-4,0.5899457989289896,421,-0.0021290930807276176
TERMS,56,3.6437694795265704e-4,0.5903101758769422,422,-0.0021290930807276176
CIVIL-WAR,55,3.5787021673921673e-4,0.5906680460936814,423,-0.0021290930807276176
CURRENCY,55,3.5787021673921673e-4,0.5910259163104206,424,-0.0021290930807276176
INCOMPLETE CONTRACTS,55,3.5787021673921673e-4,0.5913837865271597,425,-0.0021290930807276176
SPAIN,55,3.5787021673921673e-4,0.5917416567438989,426,-0.0021290930807276176
DECOMPOSITION,54,3.513634855257764e-4,0.5920930202294247,427,-0.0021290930807276176
HEIGHT,54,3.513634855257764e-4,0.5924443837149505,428,-0.0021290930807276176
MACROECONOMICS,54,3.513634855257764e-4,0.5927957472004762,429,-0.0021290930807276176
OIL-PRICE SHOCK,54,3.513634855257764e-4,0.593147110686002,430,-0.0021290930807276176
PREMIUM,54,3.513634855257764e-4,0.5934984741715278,431,-0.0021290930807276176
REFORMS,54,3.513634855257764e-4,0.5938498376570536,432,-0.0021290930807276176
COLLEGE,53,3.448567543123361e-4,0.5941946944113659,433,-0.0021290930807276176
CORPORATE,53,3.448567543123361e-4,0.5945395511656781,434,-0.0021290930807276176
EXIT,53,3.448567543123361e-4,0.5948844079199904,435,-0.0021290930807276176
INDIVISIBLE LABOR,53,3.448567543123361e-4,0.5952292646743027,436,-0.0021290930807276176
INSTITUTIONAL INVESTORS,53,3.448567543123361e-4,0.595574121428615,437,-0.0021290930807276176
MEN,53,3.448567543123361e-4,0.5959189781829273,438,-0.0021290930807276176
PROBABILITY,53,3.448567543123361e-4,0.5962638349372396,439,-0.0021290930807276176
REGIME,53,3.448567543123361e-4,0.5966086916915518,440,-0.0021290930807276176
REGRESSIONS,53,3.448567543123361e-4,0.5969535484458641,441,-0.0021290930807276176
RULE,53,3.448567543123361e-4,0.5972984052001764,442,-0.0021290930807276176
SALIENCE,53,3.448567543123361e-4,0.5976432619544887,443,-0.0021290930807276176
SELF-CONTROL,53,3.448567543123361e-4,0.597988118708801,444,-0.0021290930807276176
TARIFFS,53,3.448567543123361e-4,0.5983329754631133,445,-0.0021290930807276176
ADOPTION,52,3.383500230988958e-4,0.5986713254862122,446,-0.0021290930807276176
ENERGY,52,3.383500230988958e-4,0.5990096755093111,447,-0.0021290930807276176
EXPENDITURES,52,3.383500230988958e-4,0.59934802553241,448,-0.0021290930807276176
GENERALIZED-METHOD,52,3.383500230988958e-4,0.5996863755555089,449,-0.0021290930807276176
LABOR-MARKETS,52,3.383500230988958e-4,0.6000247255786078,450,-0.0021290930807276176
SERVICES,52,3.383500230988958e-4,0.6003630756017067,451,-0.0021290930807276176
AGENCY,51,3.318432918854555e-4,0.6006949188935921,452,-0.0021290930807276176
INDETERMINACY,51,3.318432918854555e-4,0.6010267621854775,453,-0.0021290930807276176
NUTRITION,51,3.318432918854555e-4,0.6013586054773629,454,-0.0021290930807276176
OPPORTUNITY,51,3.318432918854555e-4,0.6016904487692483,455,-0.0021290930807276176
QUANTITY,51,3.318432918854555e-4,0.6020222920611337,456,-0.0021290930807276176
SCHOOLS,51,3.318432918854555e-4,0.6023541353530191,457,-0.0021290930807276176
SERIES,51,3.318432918854555e-4,0.6026859786449045,458,-0.0021290930807276176
SPREADS,51,3.318432918854555e-4,0.6030178219367899,459,-0.0021290930807276176
ANOMALIES,50,3.253365606720152e-4,0.6033431584974619,460,-0.0021290930807276176
DISEASE,50,3.253365606720152e-4,0.6036684950581339,461,-0.0021290930807276176
FIRM PERFORMANCE,50,3.253365606720152e-4,0.6039938316188059,462,-0.0021290930807276176
GERMANY,50,3.253365606720152e-4,0.604319168179478,463,-0.0021290930807276176
ISSUES,50,3.253365606720152e-4,0.60464450474015,464,-0.0021290930807276176
PORTFOLIO CHOICE,50,3.253365606720152e-4,0.604969841300822,465,-0.0021290930807276176
SURVIVAL,50,3.253365606720152e-4,0.605295177861494,466,-0.0021290930807276176
DUOPOLY,49,3.1882982945857487e-4,0.6056140076909525,467,-0.0021290930807276176
HOUSEHOLD CONSUMPTION,49,3.1882982945857487e-4,0.605932837520411,468,-0.0021290930807276176
IDENTITY,49,3.1882982945857487e-4,0.6062516673498696,469,-0.0021290930807276176
INCOMPLETE INFORMATION,49,3.1882982945857487e-4,0.6065704971793281,470,-0.0021290930807276176
LIFE EXPECTANCY,49,3.1882982945857487e-4,0.6068893270087866,471,-0.0021290930807276176
MANIPULATION,49,3.1882982945857487e-4,0.6072081568382451,472,-0.0021290930807276176
PREDICTABILITY,49,3.1882982945857487e-4,0.6075269866677037,473,-0.0021290930807276176
REPRESENTATION,49,3.1882982945857487e-4,0.6078458164971622,474,-0.0021290930807276176
SOCIAL NORMS,49,3.1882982945857487e-4,0.6081646463266207,475,-0.0021290930807276176
AGGREGATE FLUCTUATIONS,48,3.123230982451346e-4,0.6084769694248658,476,-0.0021290930807276176
CONTESTS,48,3.123230982451346e-4,0.608789292523111,477,-0.0021290930807276176
CURSE,48,3.123230982451346e-4,0.6091016156213561,478,-0.0021290930807276176
GDP,48,3.123230982451346e-4,0.6094139387196013,479,-0.0021290930807276176
GREAT DIVERGENCE,48,3.123230982451346e-4,0.6097262618178464,480,-0.0021290930807276176
HOME BIAS,48,3.123230982451346e-4,0.6100385849160915,481,-0.0021290930807276176
INDEPENDENCE,48,3.123230982451346e-4,0.6103509080143367,482,-0.0021290930807276176
INFRASTRUCTURE,48,3.123230982451346e-4,0.6106632311125818,483,-0.0021290930807276176
INTERMEDIATION,48,3.123230982451346e-4,0.6109755542108269,484,-0.0021290930807276176
JOB SEARCH,48,3.123230982451346e-4,0.6112878773090721,485,-0.0021290930807276176
NATURAL-RESOURCES,48,3.123230982451346e-4,0.6116002004073172,486,-0.0021290930807276176
PARTIES,48,3.123230982451346e-4,0.6119125235055624,487,-0.0021290930807276176
REAL EXCHANGE-RATE,48,3.123230982451346e-4,0.6122248466038075,488,-0.0021290930807276176
REAL EXCHANGE-RATES,48,3.123230982451346e-4,0.6125371697020526,489,-0.0021290930807276176
SKILLS,48,3.123230982451346e-4,0.6128494928002978,490,-0.0021290930807276176
ACCURACY,47,3.058163670316943e-4,0.6131553091673294,491,-0.0021290930807276176
AMERICA,47,3.058163670316943e-4,0.613461125534361,492,-0.0021290930807276176
BOND,47,3.058163670316943e-4,0.6137669419013927,493,-0.0021290930807276176
EXPORT,47,3.058163670316943e-4,0.6140727582684243,494,-0.0021290930807276176
FINANCIAL-MARKETS,47,3.058163670316943e-4,0.614378574635456,495,-0.0021290930807276176
INEFFICIENCY,47,3.058163670316943e-4,0.6146843910024876,496,-0.0021290930807276176
MARKET POWER,47,3.058163670316943e-4,0.6149902073695193,497,-0.0021290930807276176
PARAMETER,47,3.058163670316943e-4,0.6152960237365509,498,-0.0021290930807276176
PORTFOLIO,47,3.058163670316943e-4,0.6156018401035825,499,-0.0021290930807276176
PUBLIC DEBT,47,3.058163670316943e-4,0.6159076564706142,500,-0.0021290930807276176
SOCIAL NETWORKS,47,3.058163670316943e-4,0.6162134728376458,501,-0.0021290930807276176
ABILITY,46,2.99309635818254e-4,0.6165127824734641,502,-0.0021290930807276176
DETERRENCE,46,2.99309635818254e-4,0.6168120921092823,503,-0.0021290930807276176
FEDERAL-RESERVE,46,2.99309635818254e-4,0.6171114017451006,504,-0.0021290930807276176
INCENTIVE CONTRACTS,46,2.99309635818254e-4,0.6174107113809189,505,-0.0021290930807276176
INSTRUMENTS,46,2.99309635818254e-4,0.6177100210167371,506,-0.0021290930807276176
INTERNET,46,2.99309635818254e-4,0.6180093306525554,507,-0.0021290930807276176
MECHANISMS,46,2.99309635818254e-4,0.6183086402883736,508,-0.0021290930807276176
MENU COSTS,46,2.99309635818254e-4,0.6186079499241919,509,-0.0021290930807276176
STATURE,46,2.99309635818254e-4,0.6189072595600101,510,-0.0021290930807276176
TEMPORAL BEHAVIOR,46,2.99309635818254e-4,0.6192065691958284,511,-0.0021290930807276176
ASSET,45,2.928029046048137e-4,0.6194993721004332,512,-0.0021290930807276176
BRITISH,45,2.928029046048137e-4,0.6197921750050379,513,-0.0021290930807276176
DISPERSION,45,2.928029046048137e-4,0.6200849779096427,514,-0.0021290930807276176
PRODUCT,45,2.928029046048137e-4,0.6203777808142474,515,-0.0021290930807276176
RIGIDITIES,45,2.928029046048137e-4,0.6206705837188522,516,-0.0021290930807276176
SANCTIONS,45,2.928029046048137e-4,0.620963386623457,517,-0.0021290930807276176
CHANNEL,44,2.862961733913734e-4,0.6212496827968483,518,-0.0021290930807276176
CRUDE-OIL,44,2.862961733913734e-4,0.6215359789702397,519,-0.0021290930807276176
INSTABILITY,44,2.862961733913734e-4,0.6218222751436311,520,-0.0021290930807276176
INTERVENTION,44,2.862961733913734e-4,0.6221085713170225,521,-0.0021290930807276176
INVESTOR SENTIMENT,44,2.862961733913734e-4,0.6223948674904138,522,-0.0021290930807276176
MULTIPRODUCT FIRMS,44,2.862961733913734e-4,0.6226811636638052,523,-0.0021290930807276176
PROFITABILITY,44,2.862961733913734e-4,0.6229674598371966,524,-0.0021290930807276176
RELIGION,44,2.862961733913734e-4,0.623253756010588,525,-0.0021290930807276176
TRANSACTION COSTS,44,2.862961733913734e-4,0.6235400521839793,526,-0.0021290930807276176
UK,44,2.862961733913734e-4,0.6238263483573707,527,-0.0021290930807276176
VOTERS,44,2.862961733913734e-4,0.6241126445307621,528,-0.0021290930807276176
AGREEMENTS,43,2.7978944217793306e-4,0.62439243397294,529,-0.0021290930807276176
CANADA,43,2.7978944217793306e-4,0.6246722234151179,530,-0.0021290930807276176
CASH FLOW,43,2.7978944217793306e-4,0.6249520128572957,531,-0.0021290930807276176
DIFFERENTIALS,43,2.7978944217793306e-4,0.6252318022994736,532,-0.0021290930807276176
FINANCIAL CONSTRAINTS,43,2.7978944217793306e-4,0.6255115917416515,533,-0.0021290930807276176
FUNDS,43,2.7978944217793306e-4,0.6257913811838294,534,-0.0021290930807276176
FUTURE,43,2.7978944217793306e-4,0.6260711706260073,535,-0.0021290930807276176
GENERAL EQUILIBRIUM,43,2.7978944217793306e-4,0.6263509600681851,536,-0.0021290930807276176
GMM,43,2.7978944217793306e-4,0.626630749510363,537,-0.0021290930807276176
HEALTH-CARE,43,2.7978944217793306e-4,0.6269105389525409,538,-0.0021290930807276176
IMPERFECT COMPETITION,43,2.7978944217793306e-4,0.6271903283947188,539,-0.0021290930807276176
INTERTEMPORAL SUBSTITUTION,43,2.7978944217793306e-4,0.6274701178368967,540,-0.0021290930807276176
MICRO,43,2.7978944217793306e-4,0.6277499072790745,541,-0.0021290930807276176
MISALLOCATION,43,2.7978944217793306e-4,0.6280296967212524,542,-0.0021290930807276176
NET WORTH,43,2.7978944217793306e-4,0.6283094861634303,543,-0.0021290930807276176
OECD COUNTRIES,43,2.7978944217793306e-4,0.6285892756056082,544,-0.0021290930807276176
PATENTS,43,2.7978944217793306e-4,0.6288690650477861,545,-0.0021290930807276176
PREDICTION,43,2.7978944217793306e-4,0.6291488544899639,546,-0.0021290930807276176
STANDARDS,43,2.7978944217793306e-4,0.6294286439321418,547,-0.0021290930807276176
VOTER TURNOUT,43,2.7978944217793306e-4,0.6297084333743197,548,-0.0021290930807276176
WEATHER,43,2.7978944217793306e-4,0.6299882228164976,549,-0.0021290930807276176
